timestamp,open,high,low,close,volume,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,MAMA-FAMA,MAMA-MAMA,T3,MACD-MACD,MACD-MACD_Hist,MACD-MACD_Signal,MACDEXT-MACD,MACDEXT-MACD_Hist,MACDEXT-MACD_Signal,SlowD,SlowK,STOCHF-FastD,STOCKF-FastK,RSI,STOCHRSI-FastD,STOCHRSI-FastK,WILLR,ADX,ADXR,APO,PPO
6/7/2010,17069.7695,17069.7695,16686.7305,16781.0703,26000,16690.0271,16812.5273,16817.1926,16872.3977,17017.408,16715.441,16822.2512,14462.19,16303.0474,16537.9757,-88.2325,75.536,-163.7685,-227.9365,105.62,-333.5566,79.244,81.6686,81.6686,55.6086,56.6137,86.4555,100,-31.0308,25.5338,30.0998,-227.9365,-1.3511
6/4/2010,17036.5508,17150.4199,16963.9199,17117.6895,22400,16632.511,16755.3623,16737.6911,16771.3723,16904.7468,16638.8507,16809.0783,14452.9394,16295.3027,16502.8944,-122.1896,60.4629,-182.6525,-298.8399,43.6728,-342.5126,76.2398,84.7559,84.7559,96.0662,55.8582,64.9678,100,-2.7498,26.2326,29.7117,-298.8399,-1.7696
6/3/2010,16786.2793,17072.6309,16786.2793,17022.3301,21800,16560.65,16692.876,16651.1637,16649.9574,16754.0422,16556.3565,16793.6144,14443.6813,16287.8154,16483.8072,-160.3717,37.3965,-197.7682,-331.6432,12.237,-343.8802,75.7743,71.3074,71.3074,93.3309,49.9482,64.9678,59.3665,-4.5215,28.4475,30.7998,-331.6432,-1.9623
6/2/2010,16574.7891,16774.1504,16571.4492,16741.8398,29000,16523.932,16672.1197,16603.4642,16598.9074,16695.8283,16485.5992,16793.8251,14434.4143,16282.7804,16481.4288,-181.291,25.8263,-207.1173,-360.0908,-18.9924,-341.0984,83.4393,72.6561,72.6561,64.8707,44.2739,78.5123,35.5368,-22.6816,30.4101,30.4606,-360.0908,-2.1265
6/1/2010,16942.8203,16942.8203,16318.3896,16572.0293,20600,16546.6922,16693.7488,16598.3557,16625.8961,16749.7146,16451.7755,16797.2127,14425.126,16279.8308,16492.6161,-183.8211,29.7528,-213.5739,-372.8353,-38.6044,-334.2309,85.7932,83.3594,83.3594,55.7206,53.832,100,100,-39.4779,30.4911,29.4073,-372.8353,-2.1959
5/31/2010,16872.1699,16971.1504,16806.5,16944.6309,15600,16536.4691,16638.3995,16524.4736,16500.1192,16581.0254,16447.9861,16795.877,14415.8059,16273.1339,16518.9727,-221.849,-0.8369,-221.0121,-374.6241,-51.4622,-323.1619,74.6259,94.3023,94.3023,97.3769,52.0433,100,100,-5.3557,30.5811,28.2369,-374.6241,-2.2027
5/28/2010,16692.6602,16891.1699,16692.6602,16863.0605,19000,16545.4441,16586.4505,16465.0689,16365.4923,16381.6997,16476.3821,16795.2413,14406.4726,16267.083,16571.0176,-259.9661,-39.1632,-220.8029,-362.4527,-52.779,-309.6737,53.8319,79.7178,79.7178,96.9808,47.3814,66.6667,100,-13.1975,32.9617,28.7769,-362.4527,-2.128
5/27/2010,16410.8809,16694.5508,16331.0996,16666.4004,18800,16602.9031,16562.8484,16448.7495,16269.1862,16216.2913,16549.0071,16800.6444,14397.1228,16262.7843,16645.4514,-286.5586,-75.5465,-211.0121,-355.1939,-60.0563,-295.1376,35.4739,49.8577,49.8577,88.5491,39.0048,56.3816,100,-48.4177,35.0613,28.9193,-355.1939,-2.0817
5/26/2010,16069.7803,16410.3496,16069.7803,16387.8398,18400,16694.1781,16596.619,16500.2581,16271.4691,16175.332,16664.2737,16853.866,14387.7476,16261.2884,16733.1291,-287.6419,-95.5165,-192.1254,-318.3928,-36.6503,-281.7425,27.948,31.9203,31.9203,53.6234,26.2061,47.5432,0,-70.0707,35.9934,29.2546,-318.3928,-1.8616
5/25/2010,16444.5703,16444.5703,15960.1504,16022.4805,21600,16801.353,16713.6942,16633.2713,16433.3641,16360.683,16790.5711,17026.9027,14378.3329,16263.2228,16821.6219,-250.1105,-81.8643,-168.2463,-308.5413,-36.8187,-271.7226,22.9263,24.6437,24.6437,7.4005,33.0676,47.5432,69.1449,-95.6382,34.6658,29.5147,-308.5413,-1.7986
5/24/2010,16494.6094,16757.7305,16413.0293,16469.5508,22200,16890.5091,16773.4996,16714.3511,16490.6792,16399.3564,16908.9661,17136.6078,14368.861,16261.391,16901.5417,-236.7293,-88.9491,-147.7802,-311.1477,-49.616,-261.5317,21.1027,27.28,27.28,34.7371,34.1418,24.4949,73.4848,-76.4981,33.1907,29.1514,-311.1477,-1.8092
5/21/2010,16317.9404,16486.7402,16187.0303,16445.6094,24200,16920.9972,16835.4752,16791.8761,16551.7814,16439.2913,17008.7461,17151.8151,14359.3508,16259.0353,16977.135,-221.3016,-95.7586,-125.543,-306.6068,-58.2953,-248.3114,20.4716,16.8551,16.8551,31.7934,26.5615,0,0,-78.4897,33.1521,29.8184,-306.6068,-1.7782
5/20/2010,16419.0996,16617.8008,16419.0996,16519.6797,21600,16983.1611,16950.4829,16912.8254,16718.7538,16633.2306,17082.0268,17205.6691,14349.8047,16258.4403,17043.5207,-180.4031,-78.7998,-101.6033,-298.2834,-63.5831,-234.7002,26.6073,19.173,19.173,15.3096,28.2363,0,0,-85.5921,30.5111,29.1602,-298.2834,-1.7242
5/19/2010,16802.3906,16802.3906,16373.3203,16408.4902,22200,17049.2982,17068.568,17027.4069,16903.4288,16865.4902,17115.5585,17260.034,14340.2136,16256.8174,17093.832,-135.8776,-53.9742,-81.9034,-273.2143,-54.0378,-219.1766,36.8334,25.3868,25.3868,3.4622,35.9709,0,0,-96.5378,28.3234,26.5028,-273.2143,-1.5744
5/18/2010,16840.5898,17000.3398,16744.1309,16875.7598,16800,17079.4541,17127.7186,17077.7821,16985.0322,16961.1158,17117.6865,17273.4779,14330.5824,16251.3066,17130.9077,-116.0964,-47.6866,-68.4098,-253.2305,-48.334,-204.8965,49.3959,35.2622,35.2622,38.7472,36.8769,30.893,0,-61.2528,25.8927,23.8473,-253.2305,-1.4558
5/17/2010,16961.9199,16961.9199,16551,16835.5605,20400,17132.5701,17191.525,17130.8694,17080.9369,17083.804,17109.6972,17296.9922,14320.9305,16245.3542,17163.2084,-93.0492,-36.561,-56.4882,-231.6278,-39.3126,-192.3152,62.3024,49.8511,49.8511,33.951,39.7382,64.2263,0,-68.8603,24.592,21.675,-231.6278,-1.329
5/14/2010,17267.25,17329.3203,16923.6504,16994.5996,15200,17190.0641,17242.5483,17172.3502,17158.4085,17188.361,17109.7688,17316.8523,14311.26,16238.1162,17193.2582,-74.6327,-27.2847,-47.3479,-234.6382,-55.013,-179.6253,70.378,63.0744,63.0744,33.0884,48.2104,89.5958,92.6789,-63.5911,22.7773,19.6861,-234.6382,-1.3433
5/13/2010,17323.6309,17389.1504,17240.3496,17265.8691,18000,17213.6861,17237.059,17162.6113,17128.7323,17141.1538,17134.0511,17317.9363,14301.5773,16227.7209,17227.3577,-81.1291,-40.6024,-40.5267,-228.2131,-63.78,-164.4331,66.9729,73.9819,73.9819,82.5138,49.9813,92.0362,100,-39.5583,22.5158,19.1824,-228.2131,-1.3047
5/12/2010,17141.5293,17252.5195,17028.0801,17195.8105,18400,17219.532,17217.8209,17143.6842,17066.1833,17038.0543,17179.3097,17317.8959,14291.8982,16216.6511,17273.6338,-93.9814,-63.6053,-30.3761,-216.8237,-69.8361,-146.9876,54.8393,74.0776,74.0776,73.6209,44.0019,58.7028,76.1085,-46.8373,24.3635,20.3875,-216.8237,-1.2379
5/11/2010,17336.1309,17379.1504,17104.4492,17141.5293,20400,17269.7381,17234.7745,17166.9949,17066.3934,17015.27,17250.6617,17327.2923,14282.2261,16207.3089,17331.7186,-90.4774,-76.0026,-14.4748,-192.1653,-64.4859,-127.6794,36.7114,52.8592,52.8592,65.8109,49.7182,33.3333,100,-52.477,25.1122,20.3439,-192.1653,-1.0958
5/10/2010,16799.4902,17356.5391,16799.4902,17330.5508,19800,17310.618,17212.2509,17162.3562,16983.9281,16861.5023,17335.7056,17326.9166,14272.5523,16195.9067,17395.7462,-104.503,-109.0288,4.5258,-184.1057,-76.9124,-107.1933,25.2667,37.5811,37.5811,82.8012,25.7923,0,0,-40.4287,26.4846,20.5657,-184.1057,-1.0493
5/7/2010,16939.5801,16939.5801,16684.1309,16769.1094,19400,17399.8949,17303.9755,17271.5207,17116.6389,17007.9936,17424.7423,17481.1099,14262.8872,16189.8099,17462.6764,-66.2449,-98.0279,31.783,-158.5706,-72.2751,-86.2955,17.7809,19.6939,19.6939,9.9655,29.0387,0,0,-92.5611,27.8092,21.7096,-158.5706,-0.9022
5/6/2010,17080.4707,17080.4707,16823,16987.5293,16400,17459.325,17384.9523,17366.0198,17236.962,17143.5198,17490.2136,17549.293,14253.2042,16182.2364,17517.0154,-30.7137,-87.0038,56.29,-144.6937,-79.8817,-64.812,17.9569,18.5251,18.5251,19.9766,32.7724,1.827,0,-83.6041,24.6821,20.5944,-144.6937,-0.8219
5/5/2010,17103.9492,17121.6602,16858.2305,17087.9609,20000,17498.926,17452.6148,17442.1026,17339.4005,17259.9691,17540.035,17582.2941,14243.5106,16173.1633,17559.7176,0.7384,-77.3025,78.041,-139.9984,-99.4286,-40.5699,21.4684,15.1237,15.1237,29.1396,33.4167,16.4984,0,-76.2736,21.8018,19.9361,-139.9984,-0.7942
5/4/2010,17371.75,17464.8203,17101.9609,17137.1406,19800,17534.407,17530.0961,17520.3676,17469.2042,17424.4439,17573.6413,17610.8313,14233.8138,16163.7615,17592.2267,38.4815,-58.8851,97.3666,-117.4187,-105.9007,-11.5181,25.8464,20.222,20.222,6.4592,41.8677,28.0794,5.4809,-95.1444,18.7581,19.2829,-117.4187,-0.6655
5/3/2010,17536.8594,17536.8594,17345.9199,17386.0801,10400,17536.7,17565.2841,17550.3585,17526.0487,17492.9982,17577.5847,17612.2904,14224.1156,16151.5596,17615.9904,58.8287,-53.2592,112.0879,-97.909,-116.2288,18.3198,31.0915,29.0595,29.0595,9.7723,48.702,26.2525,44.0143,-91.3883,16.595,17.8764,-97.909,-0.5548
4/30/2010,17503.4707,17646.6094,17503.4707,17558.7109,12200,17541.5,17571.6007,17551.2023,17529.963,17487.1655,17565.5087,17612.9319,14214.4299,16137.5666,17637.7843,67.1323,-58.2704,125.4027,-71.2033,-119.6707,48.4674,38.7488,28.2577,28.2577,44.4347,47.1314,29.8337,34.7431,-48.7137,15.8491,17.1057,-71.2033,-0.4036
4/29/2010,17382.0898,17532.8594,17382.0898,17503.4707,10800,17555.7439,17586.7407,17560.7065,17550.9901,17504.5693,17551.987,17615.2339,14204.7659,16123.7696,17660.6138,80.1538,-59.8165,139.9702,-43.0502,-121.9961,78.946,55.1019,35.9571,35.9571,32.9717,41.2454,51.586,0,-58.7633,16.4116,16.945,-43.0502,-0.244
4/28/2010,17643.5898,17643.5898,17344.5801,17380.0801,17000,17597.99,17632.2187,17599.9611,17634.0015,17614.7983,17548.3874,17636.8108,14195.1227,16111.0593,17683.1245,107.9669,-46.9575,154.9244,-7.7897,-117.3043,109.5146,67.9689,52.0315,52.0315,7.3667,52.5999,84.9193,54.758,-85.2198,15.5756,17.0423,-7.7897,-0.0441
4/27/2010,17744.9297,17769.25,17678.5605,17690.6191,12200,17616.7691,17629.6918,17595.0846,17629.3439,17603.7425,17554.062,17636.5519,14185.4949,16095.5792,17705.1318,115.2706,-51.3931,166.6637,3.9737,-134.7405,138.7141,69.5688,77.3171,77.3171,67.5331,58.1868,98.0545,100,-40.779,14.6468,17.5839,3.9737,0.0225
4/26/2010,17692.2598,17826.4805,17692.2598,17745.2793,14800,17629.6922,17604.0833,17574.1323,17578.0497,17521.0735,17581.8804,17633.7662,14175.8965,16078.9191,17733.9235,112.5979,-66.9141,179.512,34.7811,-133.0388,167.8199,56.4154,74.5579,74.5579,81.1948,56.0008,77.9682,100,-34.7931,15.6099,18.6125,34.7811,0.1973
4/23/2010,17533.8809,17725.8809,17533.8809,17694.1992,17200,17631.9822,17584.4886,17563.1728,17533.0749,17438.0573,17625.7171,17633.3965,14166.3335,16062.6227,17770.671,112.9115,-83.329,196.2406,73.4858,-120.0588,193.5446,39.5136,56.8313,56.8313,83.2235,48.7495,50.5614,94.1636,-41.9029,16.5067,19.2167,73.4858,0.4173
4/22/2010,17476.4805,17778.3398,17408.0195,17573.9902,17600,17673.6502,17595.7347,17588.5854,17544.142,17427.8302,17683.2889,17644.1422,14156.8044,16047.7615,17810.9242,127.7953,-89.2775,217.0728,121.4677,-94.0023,215.47,26.8784,37.8569,37.8569,59.2555,45.8379,19.1735,39.7411,-58.6346,18.0703,20.262,121.4677,0.6904
4/21/2010,17458.7598,17565.5508,17446.5098,17472.5605,10000,17717.5621,17622.2357,17632.4184,17585.6788,17458.5559,17740.8279,17664.8318,14147.3021,16033.33,17847.5146,150.7781,-88.6141,239.3922,151.1222,-84.2387,235.3609,18.2434,23.8526,23.8526,28.0149,44.9693,5.9265,17.7794,-74.6116,19.8077,21.4606,151.1222,0.8595
4/20/2010,17394.6797,17560.0898,17394.6797,17460.5801,14000,17765.7182,17658.5637,17688.229,17650.211,17523.0428,17791.0626,17694.58,14137.8246,16018.9318,17875.4279,179.7235,-81.8222,261.5457,173.4197,-81.9013,255.3209,16.6608,18.9255,18.9255,26.3004,41.9388,0,0,-76.1653,19.1579,20.4756,173.4197,0.9871
4/19/2010,17584.8594,17584.8594,17276.8008,17400.6797,11800,17795.6162,17717.2045,17761.1266,17765.6367,17666.9935,17822.86,17709.408,14128.3718,16005.0353,17890.7856,220.5788,-61.4224,282.0013,203.1035,-72.8429,275.9465,20.4861,11.952,11.952,17.2425,49.1716,4.0407,0,-83.9339,18.3623,19.4969,203.1035,1.1569
4/16/2010,17645.9102,17663.9902,17529.5508,17591.1797,11600,17792.6342,17746.6146,17798.9038,17835.2194,17754.8283,17833.3372,17710.2188,14118.9414,15989.0775,17891.162,250.1529,-47.204,297.3569,232.0674,-63.4633,295.5308,33.6905,19.1048,19.1048,13.2336,51.7502,11.9497,0,-88.1096,17.4784,18.5212,232.0674,1.3233
4/15/2010,17804.5508,17975.5703,17619.0195,17639.2598,12600,17788.2822,17768.9933,17824.7896,17899.6669,17843.4799,17827.8655,17710.7209,14109.5437,15972.3418,17880.2566,278.0455,-31.1124,309.1578,255.0062,-58.3675,313.3737,43.8034,30.4015,30.4015,5.3797,58.9838,25.3118,12.122,-73.0544,18.5091,19.1323,255.0062,1.456
4/13/2010,17831.3809,17892.7793,17736.0898,17821.9609,12800,17778.1941,17761.0917,17819.9975,17912.9022,17865.366,17805.1744,17709.3044,14100.1829,15953.8347,17860.1251,293.4497,-23.4862,316.9359,265.9258,-64.9767,330.9025,54.4795,51.5651,51.5651,38.7011,60.266,21.2712,23.7271,-40.3889,20.521,20.266,265.9258,1.5211
4/12/2010,17874.1602,17995.25,17816.1895,17853,9800,17758.974,17745.4719,17806.8326,17915.3982,17875.4143,17768.7437,17705.6633,14090.8681,15934.8695,17834.7084,306.111,-16.6964,322.8075,266.3032,-82.7184,349.0216,60.4543,49.4436,49.4436,47.1237,62.2066,45.5008,40.0864,-34.8393,21.6151,20.6715,266.3032,1.526
4/9/2010,17715.1602,17971.4707,17715.1602,17933.1406,12200,17727.443,17716.8745,17780.1568,17895.9648,17856.2596,17724.188,17696.0677,14081.6017,15915.2807,17805.1575,313.4632,-13.5183,326.9816,270.8146,-96.0609,366.8754,74.3438,62.4299,62.4299,68.8704,57.6445,61.3135,0,-20.5108,21.9267,20.3459,270.8146,1.5556
4/8/2010,17950.5605,17960.9102,17679.3398,17714.4004,11800,17701.7779,17717.2554,17777.7237,17936.5246,17928.1749,17682.4313,17695.2009,14072.3872,15897.1001,17772.6205,334.4769,4.1158,330.3612,300.4856,-84.5262,385.0118,81.7871,69.4894,69.4894,32.3366,68.6934,94.6469,96.4159,-50.1707,22.4537,20.3206,300.4856,1.7309
4/7/2010,17915.5996,18047.8594,17878.3105,17970.0195,13200,17648.9729,17665.4099,17722.8895,17881.5599,17868.2356,17640.0159,17637.9298,14063.2178,15876.3581,17736.7561,332.4649,3.1327,329.3322,330.7626,-71.2219,401.9845,80.7913,91.112,91.112,86.0828,67.8703,83.1376,87.5247,-11.2612,23.1135,20.5729,330.7626,1.9125
4/6/2010,17940.3203,17991.4102,17898,17941.3691,12400,17605.609,17609.8122,17666.5276,17818.3978,17794.5482,17601.8159,17597.9193,14054.1066,15855.7597,17704.6409,328.6206,0.0716,328.5491,359.0494,-58.0557,417.1051,67.7338,84.7599,84.7599,90.0487,69.0253,53.9627,100,-7.6512,21.7934,19.9243,359.0494,2.0837
4/5/2010,17693.6602,17948.5391,17693.6602,17935.6797,12800,17564.724,17536.3659,17598.2374,17717.8577,17661.6142,17567.0899,17555.8055,14045.053,15834.7036,17676.4479,316.4169,-12.1142,328.5312,379.3622,-52.0856,431.4479,58.466,66.5022,66.5022,97.2044,63.4378,26.9498,61.888,-2.1041,20.6315,19.3561,379.3622,2.2101
4/1/2010,17555.0391,17706.5605,17555.0391,17692.6191,13000,17544.6391,17501.4116,17571.1426,17688.2807,17624.9158,17540.2007,17547.8615,14036.0598,15815.9262,17651.0938,321.3527,-10.207,331.5597,392.6536,-52.6969,445.3506,61.2481,51.9395,51.9395,67.0266,59.7669,39.6539,0,-22.0334,19.564,18.3766,392.6536,2.2952
3/31/2010,17602.3906,17699.5,17488.5508,17527.7695,13600,17528.0822,17489.4944,17566.2414,17705.9727,17658.1361,17515.5038,17547.5272,14027.1158,15798.3594,17621.9297,337.0924,2.9809,334.1115,412.7653,-44.8353,457.6006,72.2773,56.9565,56.9565,35.2755,61.6704,72.9872,18.9616,-58.2141,19.7555,18.0619,412.7653,2.4201
3/30/2010,17703.6699,17783.3496,17558.2207,17590.1699,12600,17484.8271,17464.4064,17544.8662,17703.9029,17668.4541,17485.6022,17538.8332,14018.2151,15780.1369,17586.6277,347.4576,14.0914,333.3663,428.9982,-35.5281,464.5263,77.3066,74.8484,74.8484,53.5165,65.6984,97.7598,100,-31.5483,20.011,17.7336,428.9982,2.523
3/29/2010,17639.1797,17793.0098,17639.1797,17711.3496,14800,17431.1572,17411.2367,17495.3184,17650.785,17607.5105,17451.197,17485.9694,14009.3612,15760.7073,17547.6468,345.3214,15.478,329.8434,426.9875,-106.4736,533.4611,72.9091,85.0271,85.0271,82.0775,64.3645,72.4257,100,-11.1578,19.7279,17.3097,426.9875,2.5185
3/26/2010,17558.8496,17682.9395,17558.8496,17644.7598,13000,17384.8412,17360.5827,17449.0751,17602.7099,17552.3978,17412.3337,17444.0719,14000.5604,15741.7328,17507.2582,344.1383,18.1644,325.9739,434.0419,-164.239,598.281,66.4247,72.0442,72.0442,88.9513,62.7403,39.0924,93.2793,-6.1402,18.7651,16.8291,434.0419,2.5683
3/25/2010,17458.5098,17575.2305,17383.2109,17558.8496,13800,17337.7193,17316.5233,17408.8696,17568.3973,17516.6515,17363.5548,17412.2826,13991.8108,15723.3781,17463.3711,345.8015,24.3687,321.4328,453.2396,-203.146,656.3856,69.3475,61.6561,61.6561,84.0526,60.728,32.6283,23.9979,-7.6876,18.1875,16.4171,453.2396,2.6912
3/23/2010,17422.5098,17530.7891,17356.6406,17451.0195,12600,17299.1623,17284.9708,17379.8973,17561.2642,17522.4388,17306.426,17401.3073,13983.1095,15705.8515,17413.4471,353.111,37.7704,315.3406,466.8485,-240.7203,707.5689,78.5796,65.5738,65.5738,43.1285,60.031,57.9623,0,-26.1541,18.0323,16.239,466.8485,2.7801
3/22/2010,17481.9609,17559.1797,17337.3809,17410.5703,12200,17265.8334,17254.4066,17351.4107,17561.5344,17544.9153,17248.9113,17397.3175,13974.4525,15688.5115,17355.5115,360.9699,55.0718,305.898,488.1338,-263.8805,752.0143,86.0178,80.8126,80.8126,57.7872,61.6574,91.2957,73.887,-33.2139,18.0552,16.1744,488.1338,2.9168
3/19/2010,17531.4707,17600.8691,17502.1406,17578.2305,13800,17221.1293,17203.839,17303.9868,17528.6497,17526.0206,17195.4173,17366.6635,13965.8391,15670.3959,17290.3922,359.697,67.5669,292.1301,504.4866,-285.1839,789.6705,85.5355,89.3525,89.3525,95.8055,62.9355,100,100,-3.9513,18.0807,16.1572,504.4866,3.0245
3/18/2010,17492.8105,17548.1309,17417.6094,17519.2598,13600,17166.8111,17131.0319,17237.685,17455.2158,17451.3755,17146.1652,17266.2552,13957.2735,15651.5971,17221.2284,347.7994,72.561,275.2383,502.9038,-319.9906,822.8944,80.0535,87.8883,87.8883,88.845,62.3876,96.6781,100,-8.9782,17.1892,15.6734,502.9038,3.0261
3/17/2010,17389.4707,17576.7793,17389.4707,17490.0801,16800,17118.898,17050.6367,17169.7009,17366.4661,17353.418,17106.2964,17161.961,13948.7593,15632.999,17149.8601,331.4911,74.393,257.0981,475.0969,-376.8016,851.8985,74.1372,79.3657,79.3657,83.4068,61.0007,92.224,100,-12.5883,16.3683,15.2982,475.0969,2.8692
3/16/2010,17169.8398,17416.5508,17150.0605,17383.1797,12400,17057.7799,16975.3402,17109.3935,17286.0575,17264.9977,17070.112,17046.0577,13940.2958,15615.2569,17074.802,316.3759,77.8761,238.4999,1049.411,172.9838,876.4272,71.8321,72.9064,72.9064,91.4132,58.0412,92.224,90.0344,-5.2284,15.4562,14.9395,1049.411,6.6043
3/15/2010,17166.9707,17195.4902,17061.1406,17164.9902,14200,16984.6408,16932.1181,17075.721,17268.6615,17268.7479,17022.7862,16978.8085,13931.8789,15599.554,16992.0873,314.8441,95.8133,219.0308,1010.3665,180.1693,830.1972,72.0114,70.1394,70.1394,63.2771,58.0038,93.4923,86.6376,-9.8685,14.8915,14.7743,1010.3665,6.3732
3/12/2010,17176.0195,17244.5391,17126.9297,17166.6191,24000,16893.4768,16879.9286,17025.9948,17239.07,17261.7736,16952.1614,16869.3929,13923.4986,15583.7215,16896.7867,308.6015,113.524,195.0775,956.9838,177.4038,779.58,73.7294,72.4504,72.4504,64.0291,58.1512,89.7415,100,-7.8322,14.8932,15.0431,956.9838,6.0462
3/11/2010,17087.6309,17215.0703,17054.2793,17167.9609,11400,16802.2848,16814.1306,16958.043,17187.2832,17229.0432,16861.7986,16690.7968,13915.1558,15567.6377,16789.4712,295.2236,128.5271,166.6965,913.8888,187.0913,726.7975,76.6347,73.4443,73.4443,83.112,57.1949,89.7415,93.8394,-4.4954,14.6467,15.3063,913.8888,5.7875
3/10/2010,17072.9395,17183.5098,17027.9199,17098.3301,16800,16715.3896,16753.3527,16890.3628,17148.6504,17221.8353,16751.1936,16462.8401,13906.8519,15552.2842,16670.9416,282.854,148.2892,134.5648,866.8574,196.2292,670.6282,82.1843,75.2935,75.2935,70.2101,57.0481,91.795,75.3851,-8.7435,14.4456,15.8413,866.8574,5.4993
3/9/2010,17089.2207,17130.8301,17031.2109,17052.5391,56600,16629.4097,16682.3335,16809.721,17094.4557,17200.7287,16624.2152,16113.464,13898.5834,15536.9241,16541.0725,264.4474,166.955,97.4924,827.0395,216.3621,610.6773,88.2119,81.1663,81.1663,67.0109,57.2439,98.3966,100,-13.231,14.2935,16.4587,827.0395,5.2561
3/8/2010,17034.9199,17187.5508,17034.9199,17102.5996,15200,16539.6196,16591.9141,16709.7935,17005.1997,17136.2522,16498.8209,15490.9624,13890.3505,15521.2443,16402.4294,235.4498,179.6961,55.7537,803.5018,404.1653,399.3365,93.0119,90.093,90.093,88.6596,56.7988,98.3966,100,-8.3251,14.2336,17.2011,803.5018,5.117
3/5/2010,16988.2891,17097.7109,16936.1191,16994.4902,19600,16461.7807,16493.4684,16605.5864,16900.1495,17053.7202,16395.159,14841.3395,13882.1551,15505.9547,16258.408,200.5423,189.7126,10.8297,763.9405,579.1874,184.753,90.222,93.3764,93.3764,87.8283,56.4484,98.3966,95.1897,-10.0887,14.1576,18.015,763.9405,4.8736
3/4/2010,17013.6797,17024.9609,16888.0508,16971.6992,19000,16405.0717,16383.5082,16499.5469,16770.6027,16938.7138,16322.7201,14487.1424,13873.9953,15490.9816,16111.0745,157.8185,194.4169,-36.5985,695.8553,724.1317,-28.2764,81.1165,95.5663,95.5663,93.7911,56.6736,100,100,-5.6042,14.2282,19.0475,695.8553,4.4423
3/3/2010,16778.2891,17012.6094,16778.2891,17000.0098,20000,16326.5947,16243.4701,16374.6223,16576.5475,16727.9994,16274.7618,13884.1842,13865.8697,15475.6008,15962.3092,98.4066,183.6093,-85.2027,633.3409,872.2603,-238.9194,66.1251,81.7234,81.7234,98.5098,55.1812,94.8642,100,-1.3432,14.4228,20.1641,633.3409,4.0449
3/2/2010,16438.4492,16808.4902,16438.4492,16772.5605,22400,16252.9838,16124.6214,16279.1123,16412.8674,16553.1438,16247.6049,13228.3911,13857.7806,15462.4423,15812.3962,45.1112,176.2162,-131.105,554.8118,1002.6726,-447.8608,55.7315,66.0597,66.0597,94.3979,53.0812,94.8642,100,-4.5642,14.657,21.4138,554.8118,3.5416
2/26/2010,16255.3301,16669.25,16249.6699,16429.5508,31000,16227.8289,16054.8819,16240.8177,16337.443,16503.2072,16239.1389,13075.4328,13849.717,15452.5837,15653.9788,11.0325,186.1916,-175.1591,481.9416,1135.3878,-653.4462,50.0508,50.5923,50.5923,52.2626,51.9902,65.9823,84.5927,-36.4601,15.1931,22.9932,481.9416,3.0686
2/25/2010,16264.0996,16329.3301,16167.1299,16254.2002,12200,16195.1239,16010.3379,16229.8711,16311.1463,16531.9943,16227.9689,12873.1403,13841.6624,15444.4751,15478.8733,-13.9798,207.7271,-221.707,408.365,1264.0142,-855.6492,48.4524,50.5424,50.5424,51.5187,52.0424,41.2584,100,-41.0217,15.9659,24.8603,408.365,2.5923
2/24/2010,16218.6797,16328.4404,16187.4404,16255.9697,12400,16172.9319,15953.9464,16213.2952,16265.2096,16545.5897,16204.1249,12764.7769,13833.608,15436.1961,15285.3402,-46.5943,227.0445,-273.6388,327.2996,1382.2452,-1054.9456,49.1141,49.0179,49.0179,47.9956,51.8171,15.296,13.3541,-38.1946,17.237,27.1472,327.2996,2.0707
2/23/2010,16213.1396,16324.9297,16178.9102,16286.3203,13400,16145.137,15895.1168,16199.9238,16216.72,16569.7468,16165.4383,12624.0197,13825.5548,15428.2922,15078.075,-82.9198,247.4801,-330.3999,-1075.0278,170.6363,-1245.6642,55.1982,45.797,45.797,52.1129,51.7922,26.0593,10.4211,-31.4844,18.6239,29.6898,-1075.0278,-6.7795
2/22/2010,16191.3203,16423.2305,16191.3203,16237.0498,14000,16116.957,15824.445,16182.436,16146.8439,16579.1167,16122.716,12475.5362,13817.5009,15420.3645,14863.8968,-127.5143,264.7556,-392.2699,-1127.7494,151.829,-1279.5784,67.1292,52.5274,52.5274,46.9451,51.7039,55.919,22.1129,-29.4174,20.1686,32.5266,-1127.7494,-7.0881
2/19/2010,16256.5303,16301.9404,16074.5801,16191.6299,19400,14497.825,15742.9172,15874.5278,16055.4324,16573.8822,15546.129,9999.0709,13809.4463,15412.577,14654.5408,-180.3567,278.1021,-458.4588,-1153.3247,151.2524,-1304.5771,76.2482,67.2701,67.2701,38.3332,51.96,81.8814,45.6441,-1.7551,21.8723,35.6786,-1153.3247,-7.2256
2/18/2010,16421.1992,16452.5098,16287.1699,16327.8398,14000,14494.4279,15628.7809,15554.1455,15896.6077,16485.5802,14979.4987,9972.4143,13801.3904,15404.0523,14466.5668,-251.8189,276.1654,-527.9844,-1199.9314,118.6426,-1318.574,81.3994,81.5902,81.5902,72.304,52.5515,78.1162,100,-0.9287,23.8668,34.028,-1199.9314,-7.4975
